"Plot Title: 21411021"
"#","Date Time, GMT+06:00","Abs Pres, kPa (LGR S/N: 21411021, SEN S/N: 21411021)","Temp, °C (LGR S/N: 21411021, SEN S/N: 21411021)","Coupler Detached (LGR S/N: 21411021)","Coupler Attached (LGR S/N: 21411021)","Host Connected (LGR S/N: 21411021)","Stopped (LGR S/N: 21411021)","End Of File (LGR S/N: 21411021)"
2217,11/17/2022 05:00:00 PM,173.729,-1.799,,,,,
2218,11/17/2022 06:00:00 PM,173.729,-1.799,,,,,
2219,11/17/2022 07:00:00 PM,173.729,-1.799,,,,,
2220,11/17/2022 08:00:00 PM,173.729,-1.799,,,,,
2221,11/17/2022 09:00:00 PM,173.729,-1.799,,,,,
2222,11/17/2022 10:00:00 PM,173.740,-1.799,,,,,
2223,11/17/2022 11:00:00 PM,173.740,-1.799,,,,,
2224,11/18/2022 12:00:00 AM,173.740,-1.799,,,,,
2225,11/18/2022 01:00:00 AM,173.740,-1.799,,,,,
2226,11/18/2022 02:00:00 AM,173.740,-1.799,,,,,
2227,11/18/2022 03:00:00 AM,173.740,-1.799,,,,,
2228,11/18/2022 04:00:00 AM,173.740,-1.799,,,,,
2229,11/18/2022 05:00:00 AM,173.730,-1.914,,,,,
2230,11/18/2022 06:00:00 AM,173.730,-1.914,,,,,
2231,11/18/2022 07:00:00 AM,173.730,-1.914,,,,,
2232,11/18/2022 08:00:00 AM,173.730,-1.914,,,,,
2233,11/18/2022 09:00:00 AM,173.720,-2.030,,,,,
2234,11/18/2022 10:00:00 AM,173.720,-2.030,,,,,
2235,11/18/2022 11:00:00 AM,173.720,-2.030,,,,,
2236,11/18/2022 12:00:00 PM,173.720,-2.030,,,,,
2237,11/18/2022 01:00:00 PM,173.720,-2.030,,,,,
2238,11/18/2022 02:00:00 PM,173.731,-2.030,,,,,
2239,11/18/2022 03:00:00 PM,173.722,-2.145,,,,,
2240,11/18/2022 04:00:00 PM,173.731,-2.030,,,,,
2241,11/18/2022 05:00:00 PM,173.731,-2.030,,,,,
2242,11/18/2022 06:00:00 PM,173.731,-2.030,,,,,
2243,11/18/2022 07:00:00 PM,173.731,-2.030,,,,,
2244,11/18/2022 08:00:00 PM,173.742,-2.030,,,,,
2245,11/18/2022 09:00:00 PM,173.742,-2.030,,,,,
2246,11/18/2022 10:00:00 PM,173.752,-1.914,,,,,
2247,11/18/2022 11:00:00 PM,173.752,-1.914,,,,,
2248,11/19/2022 12:00:00 AM,173.752,-1.914,,,,,
2249,11/19/2022 01:00:00 AM,173.762,-1.914,,,,,
2250,11/19/2022 02:00:00 AM,173.762,-1.914,,,,,
2251,11/19/2022 03:00:00 AM,173.762,-1.914,,,,,
2252,11/19/2022 04:00:00 AM,173.772,-1.799,,,,,
2253,11/19/2022 05:00:00 AM,173.772,-1.799,,,,,
2254,11/19/2022 06:00:00 AM,173.773,-1.914,,,,,
2255,11/19/2022 07:00:00 AM,173.773,-1.914,,,,,
2256,11/19/2022 08:00:00 AM,173.773,-1.914,,,,,
2257,11/19/2022 09:00:00 AM,173.773,-1.914,,,,,
2258,11/19/2022 10:00:00 AM,173.773,-1.914,,,,,
2259,11/19/2022 11:00:00 AM,173.773,-1.914,,,,,
2260,11/19/2022 12:00:00 PM,173.773,-1.914,,,,,
2261,11/19/2022 01:00:00 PM,173.784,-1.914,,,,,
2262,11/19/2022 02:00:00 PM,173.784,-1.914,,,,,
2263,11/19/2022 03:00:00 PM,173.784,-1.914,,,,,
2264,11/19/2022 04:00:00 PM,173.784,-1.914,,,,,
2265,11/19/2022 05:00:00 PM,173.784,-1.914,,,,,
2266,11/19/2022 06:00:00 PM,173.784,-1.914,,,,,
2267,11/19/2022 07:00:00 PM,173.795,-1.914,,,,,
2268,11/19/2022 08:00:00 PM,173.804,-1.799,,,,,
2269,11/19/2022 09:00:00 PM,173.804,-1.799,,,,,
2270,11/19/2022 10:00:00 PM,173.804,-1.799,,,,,
2271,11/19/2022 11:00:00 PM,173.804,-1.799,,,,,
2272,11/20/2022 12:00:00 AM,173.804,-1.799,,,,,
2273,11/20/2022 01:00:00 AM,173.815,-1.799,,,,,
2274,11/20/2022 02:00:00 AM,173.815,-1.799,,,,,
2275,11/20/2022 03:00:00 AM,173.825,-1.684,,,,,
2276,11/20/2022 04:00:00 AM,173.825,-1.684,,,,,
2277,11/20/2022 05:00:00 AM,173.825,-1.684,,,,,
2278,11/20/2022 06:00:00 AM,173.825,-1.684,,,,,
2279,11/20/2022 07:00:00 AM,173.836,-1.684,,,,,
2280,11/20/2022 08:00:00 AM,173.836,-1.684,,,,,
2281,11/20/2022 09:00:00 AM,173.836,-1.684,,,,,
2282,11/20/2022 10:00:00 AM,173.836,-1.684,,,,,
2283,11/20/2022 11:00:00 AM,173.836,-1.684,,,,,
2284,11/20/2022 12:00:00 PM,173.836,-1.684,,,,,
2285,11/20/2022 01:00:00 PM,173.836,-1.684,,,,,
2286,11/20/2022 02:00:00 PM,173.846,-1.684,,,,,
2287,11/20/2022 03:00:00 PM,173.846,-1.684,,,,,
2288,11/20/2022 04:00:00 PM,173.846,-1.684,,,,,
2289,11/20/2022 05:00:00 PM,173.846,-1.684,,,,,
2290,11/20/2022 06:00:00 PM,173.846,-1.684,,,,,
2291,11/20/2022 07:00:00 PM,173.846,-1.684,,,,,
2292,11/20/2022 08:00:00 PM,173.857,-1.684,,,,,
2293,11/20/2022 09:00:00 PM,173.857,-1.684,,,,,
2294,11/20/2022 10:00:00 PM,173.857,-1.684,,,,,
2295,11/20/2022 11:00:00 PM,173.857,-1.684,,,,,
2296,11/21/2022 12:00:00 AM,173.867,-1.570,,,,,
2297,11/21/2022 01:00:00 AM,173.867,-1.570,,,,,
2298,11/21/2022 02:00:00 AM,173.867,-1.570,,,,,
2299,11/21/2022 03:00:00 AM,173.878,-1.570,,,,,
2300,11/21/2022 04:00:00 AM,173.868,-1.684,,,,,
2301,11/21/2022 05:00:00 AM,173.868,-1.684,,,,,
2302,11/21/2022 06:00:00 AM,173.868,-1.684,,,,,
2303,11/21/2022 07:00:00 AM,173.868,-1.684,,,,,
2304,11/21/2022 08:00:00 AM,173.868,-1.684,,,,,
2305,11/21/2022 09:00:00 AM,173.868,-1.684,,,,,
2306,11/21/2022 10:00:00 AM,173.868,-1.684,,,,,
2307,11/21/2022 11:00:00 AM,173.879,-1.684,,,,,
2308,11/21/2022 12:00:00 PM,173.879,-1.684,,,,,
2309,11/21/2022 01:00:00 PM,173.869,-1.799,,,,,
2310,11/21/2022 02:00:00 PM,173.869,-1.799,,,,,
2311,11/21/2022 03:00:00 PM,173.869,-1.799,,,,,
2312,11/21/2022 04:00:00 PM,173.869,-1.799,,,,,
2313,11/21/2022 05:00:00 PM,173.869,-1.799,,,,,
2314,11/21/2022 06:00:00 PM,173.869,-1.799,,,,,
2315,11/21/2022 07:00:00 PM,173.869,-1.799,,,,,
2316,11/21/2022 08:00:00 PM,173.869,-1.799,,,,,
2317,11/21/2022 09:00:00 PM,173.880,-1.799,,,,,
2318,11/21/2022 10:00:00 PM,173.880,-1.799,,,,,
2319,11/21/2022 11:00:00 PM,173.880,-1.799,,,,,
2320,11/22/2022 12:00:00 AM,173.880,-1.799,,,,,
2321,11/22/2022 01:00:00 AM,173.880,-1.799,,,,,
2322,11/22/2022 02:00:00 AM,173.880,-1.799,,,,,
2323,11/22/2022 03:00:00 AM,173.880,-1.799,,,,,
2324,11/22/2022 04:00:00 AM,173.880,-1.799,,,,,
2325,11/22/2022 05:00:00 AM,173.880,-1.799,,,,,
2326,11/22/2022 06:00:00 AM,173.880,-1.799,,,,,
2327,11/22/2022 07:00:00 AM,173.891,-1.799,,,,,
2328,11/22/2022 08:00:00 AM,173.891,-1.799,,,,,
2329,11/22/2022 09:00:00 AM,173.891,-1.799,,,,,
2330,11/22/2022 10:00:00 AM,173.891,-1.799,,,,,
2331,11/22/2022 11:00:00 AM,173.891,-1.799,,,,,
2332,11/22/2022 12:00:00 PM,173.891,-1.799,,,,,
2333,11/22/2022 01:00:00 PM,173.891,-1.799,,,,,
2334,11/22/2022 02:00:00 PM,173.891,-1.799,,,,,
2335,11/22/2022 03:00:00 PM,173.891,-1.799,,,,,
2336,11/22/2022 04:00:00 PM,173.891,-1.799,,,,,
2337,11/22/2022 05:00:00 PM,173.882,-1.914,,,,,
2338,11/22/2022 06:00:00 PM,173.902,-1.799,,,,,
2339,11/22/2022 07:00:00 PM,173.902,-1.799,,,,,
2340,11/22/2022 08:00:00 PM,173.902,-1.799,,,,,
2341,11/22/2022 09:00:00 PM,173.902,-1.799,,,,,
2342,11/22/2022 10:00:00 PM,173.902,-1.799,,,,,
2343,11/22/2022 11:00:00 PM,173.902,-1.799,,,,,
2344,11/23/2022 12:00:00 AM,173.902,-1.799,,,,,
2345,11/23/2022 01:00:00 AM,173.902,-1.799,,,,,
2346,11/23/2022 02:00:00 AM,173.902,-1.799,,,,,
2347,11/23/2022 03:00:00 AM,173.902,-1.799,,,,,
2348,11/23/2022 04:00:00 AM,173.913,-1.799,,,,,
2349,11/23/2022 05:00:00 AM,173.913,-1.799,,,,,
2350,11/23/2022 06:00:00 AM,173.913,-1.799,,,,,
2351,11/23/2022 07:00:00 AM,173.913,-1.799,,,,,
2352,11/23/2022 08:00:00 AM,173.913,-1.799,,,,,
2353,11/23/2022 09:00:00 AM,173.913,-1.799,,,,,
2354,11/23/2022 10:00:00 AM,173.913,-1.799,,,,,
2355,11/23/2022 11:00:00 AM,173.913,-1.799,,,,,
2356,11/23/2022 12:00:00 PM,173.913,-1.799,,,,,
2357,11/23/2022 01:00:00 PM,173.922,-1.684,,,,,
2358,11/23/2022 02:00:00 PM,173.933,-1.684,,,,,
2359,11/23/2022 03:00:00 PM,173.933,-1.684,,,,,
2360,11/23/2022 04:00:00 PM,173.933,-1.684,,,,,
2361,11/23/2022 05:00:00 PM,173.933,-1.684,,,,,
2362,11/23/2022 06:00:00 PM,173.933,-1.684,,,,,
2363,11/23/2022 07:00:00 PM,173.933,-1.684,,,,,
2364,11/23/2022 08:00:00 PM,173.933,-1.684,,,,,
2365,11/23/2022 09:00:00 PM,173.943,-1.570,,,,,
2366,11/23/2022 10:00:00 PM,173.953,-1.570,,,,,
2367,11/23/2022 11:00:00 PM,173.953,-1.570,,,,,
2368,11/24/2022 12:00:00 AM,173.953,-1.570,,,,,
2369,11/24/2022 01:00:00 AM,173.953,-1.570,,,,,
2370,11/24/2022 02:00:00 AM,173.953,-1.570,,,,,
2371,11/24/2022 03:00:00 AM,173.963,-1.456,,,,,
2372,11/24/2022 04:00:00 AM,173.963,-1.456,,,,,
2373,11/24/2022 05:00:00 AM,173.974,-1.456,,,,,
2374,11/24/2022 06:00:00 AM,173.974,-1.456,,,,,
2375,11/24/2022 07:00:00 AM,173.974,-1.456,,,,,
2376,11/24/2022 08:00:00 AM,173.974,-1.456,,,,,
2377,11/24/2022 09:00:00 AM,173.983,-1.341,,,,,
2378,11/24/2022 10:00:00 AM,173.994,-1.341,,,,,
2379,11/24/2022 11:00:00 AM,173.994,-1.341,,,,,
2380,11/24/2022 12:00:00 PM,173.994,-1.341,,,,,
2381,11/24/2022 01:00:00 PM,173.994,-1.341,,,,,
2382,11/24/2022 02:00:00 PM,173.994,-1.341,,,,,
2383,11/24/2022 03:00:00 PM,173.994,-1.341,,,,,
2384,11/24/2022 04:00:00 PM,173.994,-1.341,,,,,
2385,11/24/2022 05:00:00 PM,174.005,-1.341,,,,,
2386,11/24/2022 06:00:00 PM,174.014,-1.228,,,,,
2387,11/24/2022 07:00:00 PM,174.014,-1.228,,,,,
2388,11/24/2022 08:00:00 PM,174.014,-1.228,,,,,
2389,11/24/2022 09:00:00 PM,174.014,-1.228,,,,,
2390,11/24/2022 10:00:00 PM,174.025,-1.228,,,,,
2391,11/24/2022 11:00:00 PM,174.025,-1.228,,,,,
2392,11/25/2022 12:00:00 AM,174.025,-1.228,,,,,
2393,11/25/2022 01:00:00 AM,174.025,-1.228,,,,,
2394,11/25/2022 02:00:00 AM,174.025,-1.228,,,,,
2395,11/25/2022 03:00:00 AM,174.025,-1.228,,,,,
2396,11/25/2022 04:00:00 AM,174.034,-1.114,,,,,
2397,11/25/2022 05:00:00 AM,174.034,-1.114,,,,,
2398,11/25/2022 06:00:00 AM,174.034,-1.114,,,,,
2399,11/25/2022 07:00:00 AM,174.045,-1.114,,,,,
2400,11/25/2022 08:00:00 AM,174.045,-1.114,,,,,
2401,11/25/2022 09:00:00 AM,174.045,-1.114,,,,,
2402,11/25/2022 10:00:00 AM,174.045,-1.114,,,,,
2403,11/25/2022 11:00:00 AM,174.045,-1.114,,,,,
2404,11/25/2022 12:00:00 PM,174.045,-1.114,,,,,
2405,11/25/2022 01:00:00 PM,174.036,-1.228,,,,,
2406,11/25/2022 02:00:00 PM,174.036,-1.228,,,,,
2407,11/25/2022 03:00:00 PM,174.036,-1.228,,,,,
2408,11/25/2022 04:00:00 PM,174.036,-1.228,,,,,
2409,11/25/2022 05:00:00 PM,174.036,-1.228,,,,,
2410,11/25/2022 06:00:00 PM,174.036,-1.228,,,,,
2411,11/25/2022 07:00:00 PM,174.036,-1.228,,,,,
2412,11/25/2022 08:00:00 PM,174.047,-1.228,,,,,
2413,11/25/2022 09:00:00 PM,174.047,-1.228,,,,,
2414,11/25/2022 10:00:00 PM,174.056,-1.114,,,,,
2415,11/25/2022 11:00:00 PM,174.056,-1.114,,,,,
2416,11/26/2022 12:00:00 AM,174.056,-1.114,,,,,
2417,11/26/2022 01:00:00 AM,174.056,-1.114,,,,,
2418,11/26/2022 02:00:00 AM,174.047,-1.228,,,,,
2419,11/26/2022 03:00:00 AM,174.047,-1.228,,,,,
2420,11/26/2022 04:00:00 AM,174.047,-1.228,,,,,
2421,11/26/2022 05:00:00 AM,174.047,-1.228,,,,,
2422,11/26/2022 06:00:00 AM,174.047,-1.228,,,,,
2423,11/26/2022 07:00:00 AM,174.047,-1.228,,,,,
2424,11/26/2022 08:00:00 AM,174.047,-1.228,,,,,
2425,11/26/2022 09:00:00 AM,174.047,-1.228,,,,,
2426,11/26/2022 10:00:00 AM,174.047,-1.228,,,,,
2427,11/26/2022 11:00:00 AM,174.037,-1.341,,,,,
2428,11/26/2022 12:00:00 PM,174.037,-1.341,,,,,
2429,11/26/2022 01:00:00 PM,174.037,-1.341,,,,,
2430,11/26/2022 02:00:00 PM,174.037,-1.341,,,,,
2431,11/26/2022 03:00:00 PM,174.037,-1.341,,,,,
2432,11/26/2022 04:00:00 PM,174.037,-1.341,,,,,
2433,11/26/2022 05:00:00 PM,174.048,-1.341,,,,,
2434,11/26/2022 06:00:00 PM,174.048,-1.341,,,,,
2435,11/26/2022 07:00:00 PM,174.048,-1.341,,,,,
2436,11/26/2022 08:00:00 PM,174.048,-1.341,,,,,
2437,11/26/2022 09:00:00 PM,174.039,-1.456,,,,,
2438,11/26/2022 10:00:00 PM,174.039,-1.456,,,,,
2439,11/26/2022 11:00:00 PM,174.039,-1.456,,,,,
2440,11/27/2022 12:00:00 AM,174.039,-1.456,,,,,
2441,11/27/2022 01:00:00 AM,174.039,-1.456,,,,,
2442,11/27/2022 02:00:00 AM,174.018,-1.570,,,,,
2443,11/27/2022 03:00:00 AM,174.018,-1.570,,,,,
2444,11/27/2022 04:00:00 AM,174.018,-1.570,,,,,
2445,11/27/2022 05:00:00 AM,174.018,-1.570,,,,,
2446,11/27/2022 06:00:00 AM,174.018,-1.570,,,,,
2447,11/27/2022 07:00:00 AM,174.018,-1.570,,,,,
2448,11/27/2022 08:00:00 AM,174.009,-1.684,,,,,
2449,11/27/2022 09:00:00 AM,174.009,-1.684,,,,,
2450,11/27/2022 10:00:00 AM,174.009,-1.684,,,,,
2451,11/27/2022 11:00:00 AM,174.009,-1.684,,,,,
2452,11/27/2022 12:00:00 PM,174.009,-1.684,,,,,
2453,11/27/2022 01:00:00 PM,174.009,-1.684,,,,,
2454,11/27/2022 02:00:00 PM,174.009,-1.684,,,,,
2455,11/27/2022 03:00:00 PM,174.020,-1.684,,,,,
2456,11/27/2022 04:00:00 PM,174.020,-1.684,,,,,
2457,11/27/2022 05:00:00 PM,174.020,-1.684,,,,,
2458,11/27/2022 06:00:00 PM,174.020,-1.684,,,,,
2459,11/27/2022 07:00:00 PM,174.010,-1.799,,,,,
2460,11/27/2022 08:00:00 PM,174.010,-1.799,,,,,
2461,11/27/2022 09:00:00 PM,174.010,-1.799,,,,,
2462,11/27/2022 10:00:00 PM,174.010,-1.799,,,,,
2463,11/27/2022 11:00:00 PM,174.010,-1.799,,,,,
2464,11/28/2022 12:00:00 AM,174.001,-1.914,,,,,
2465,11/28/2022 01:00:00 AM,174.001,-1.914,,,,,
2466,11/28/2022 02:00:00 AM,173.990,-1.914,,,,,
2467,11/28/2022 03:00:00 AM,173.980,-2.030,,,,,
2468,11/28/2022 04:00:00 AM,173.980,-2.030,,,,,
2469,11/28/2022 05:00:00 AM,173.980,-2.030,,,,,
2470,11/28/2022 06:00:00 AM,173.971,-2.145,,,,,
2471,11/28/2022 07:00:00 AM,173.971,-2.145,,,,,
2472,11/28/2022 08:00:00 AM,173.971,-2.145,,,,,
2473,11/28/2022 09:00:00 AM,173.961,-2.261,,,,,
2474,11/28/2022 10:00:00 AM,173.961,-2.261,,,,,
2475,11/28/2022 11:00:00 AM,173.961,-2.261,,,,,
2476,11/28/2022 12:00:00 PM,173.951,-2.377,,,,,
2477,11/28/2022 01:00:00 PM,173.951,-2.377,,,,,
2478,11/28/2022 02:00:00 PM,173.951,-2.377,,,,,
2479,11/28/2022 03:00:00 PM,173.951,-2.377,,,,,
2480,11/28/2022 04:00:00 PM,173.951,-2.377,,,,,
2481,11/28/2022 05:00:00 PM,173.951,-2.377,,,,,
2482,11/28/2022 06:00:00 PM,173.951,-2.377,,,,,
2483,11/28/2022 07:00:00 PM,173.951,-2.377,,,,,
2484,11/28/2022 08:00:00 PM,173.951,-2.377,,,,,
2485,11/28/2022 09:00:00 PM,173.951,-2.377,,,,,
2486,11/28/2022 10:00:00 PM,173.951,-2.377,,,,,
2487,11/28/2022 11:00:00 PM,173.951,-2.377,,,,,
2488,11/29/2022 12:00:00 AM,173.951,-2.377,,,,,
2489,11/29/2022 01:00:00 AM,173.951,-2.377,,,,,
2490,11/29/2022 02:00:00 AM,173.951,-2.377,,,,,
2491,11/29/2022 03:00:00 AM,173.951,-2.377,,,,,
2492,11/29/2022 04:00:00 AM,173.951,-2.377,,,,,
2493,11/29/2022 05:00:00 AM,173.951,-2.377,,,,,
2494,11/29/2022 06:00:00 AM,173.951,-2.377,,,,,
2495,11/29/2022 07:00:00 AM,173.962,-2.377,,,,,
2496,11/29/2022 08:00:00 AM,173.962,-2.377,,,,,
2497,11/29/2022 09:00:00 AM,173.962,-2.377,,,,,
2498,11/29/2022 10:00:00 AM,173.962,-2.377,,,,,
2499,11/29/2022 11:00:00 AM,173.962,-2.377,,,,,
2500,11/29/2022 12:00:00 PM,173.972,-2.261,,,,,
2501,11/29/2022 01:00:00 PM,173.972,-2.261,,,,,
2502,11/29/2022 02:00:00 PM,173.972,-2.261,,,,,
2503,11/29/2022 03:00:00 PM,173.972,-2.261,,,,,
2504,11/29/2022 04:00:00 PM,173.972,-2.261,,,,,
2505,11/29/2022 05:00:00 PM,173.972,-2.261,,,,,
2506,11/29/2022 06:00:00 PM,173.972,-2.261,,,,,
2507,11/29/2022 07:00:00 PM,173.981,-2.145,,,,,
2508,11/29/2022 08:00:00 PM,173.981,-2.145,,,,,
2509,11/29/2022 09:00:00 PM,173.992,-2.145,,,,,
2510,11/29/2022 10:00:00 PM,173.992,-2.145,,,,,
2511,11/29/2022 11:00:00 PM,173.992,-2.145,,,,,
2512,11/30/2022 12:00:00 AM,173.992,-2.145,,,,,
2513,11/30/2022 01:00:00 AM,174.002,-2.030,,,,,
2514,11/30/2022 02:00:00 AM,174.002,-2.030,,,,,
2515,11/30/2022 03:00:00 AM,174.002,-2.030,,,,,
2516,11/30/2022 04:00:00 AM,174.002,-2.030,,,,,
2517,11/30/2022 05:00:00 AM,174.002,-2.030,,,,,
2518,11/30/2022 06:00:00 AM,174.002,-2.030,,,,,
2519,11/30/2022 07:00:00 AM,173.992,-2.145,,,,,
2520,11/30/2022 08:00:00 AM,173.992,-2.145,,,,,
2521,11/30/2022 09:00:00 AM,174.003,-2.145,,,,,
2522,11/30/2022 10:00:00 AM,174.003,-2.145,,,,,
2523,11/30/2022 11:00:00 AM,174.003,-2.145,,,,,
2524,11/30/2022 12:00:00 PM,174.003,-2.145,,,,,
2525,11/30/2022 01:00:00 PM,174.003,-2.145,,,,,
2526,11/30/2022 02:00:00 PM,174.003,-2.145,,,,,
2527,11/30/2022 03:00:00 PM,174.003,-2.145,,,,,
2528,11/30/2022 04:00:00 PM,174.003,-2.145,,,,,
2529,11/30/2022 05:00:00 PM,174.003,-2.145,,,,,
2530,11/30/2022 06:00:00 PM,174.003,-2.145,,,,,
2531,11/30/2022 07:00:00 PM,174.003,-2.145,,,,,
2532,11/30/2022 08:00:00 PM,174.003,-2.145,,,,,
2533,11/30/2022 09:00:00 PM,174.003,-2.145,,,,,
2534,11/30/2022 10:00:00 PM,174.003,-2.145,,,,,
2535,11/30/2022 11:00:00 PM,174.003,-2.145,,,,,
2536,12/01/2022 12:00:00 AM,174.003,-2.145,,,,,
2537,12/01/2022 01:00:00 AM,174.003,-2.145,,,,,
2538,12/01/2022 02:00:00 AM,174.003,-2.145,,,,,
2539,12/01/2022 03:00:00 AM,174.003,-2.145,,,,,
2540,12/01/2022 04:00:00 AM,174.014,-2.145,,,,,
2541,12/01/2022 05:00:00 AM,174.014,-2.145,,,,,
2542,12/01/2022 06:00:00 AM,174.014,-2.145,,,,,
2543,12/01/2022 07:00:00 AM,174.014,-2.145,,,,,
2544,12/01/2022 08:00:00 AM,174.014,-2.145,,,,,
2545,12/01/2022 09:00:00 AM,174.014,-2.145,,,,,
2546,12/01/2022 10:00:00 AM,174.014,-2.145,,,,,
2547,12/01/2022 11:00:00 AM,174.014,-2.145,,,,,
2548,12/01/2022 12:00:00 PM,174.014,-2.145,,,,,
2549,12/01/2022 01:00:00 PM,174.014,-2.145,,,,,
2550,12/01/2022 02:00:00 PM,174.014,-2.145,,,,,
2551,12/01/2022 03:00:00 PM,174.014,-2.145,,,,,
2552,12/01/2022 04:00:00 PM,174.014,-2.145,,,,,
2553,12/01/2022 05:00:00 PM,174.014,-2.145,,,,,
2554,12/01/2022 06:00:00 PM,174.024,-2.030,,,,,
2555,12/01/2022 07:00:00 PM,174.024,-2.030,,,,,
2556,12/01/2022 08:00:00 PM,174.024,-2.030,,,,,
2557,12/01/2022 09:00:00 PM,174.024,-2.030,,,,,
2558,12/01/2022 10:00:00 PM,174.024,-2.030,,,,,
2559,12/01/2022 11:00:00 PM,174.024,-2.030,,,,,
2560,12/02/2022 12:00:00 AM,174.024,-2.030,,,,,
2561,12/02/2022 01:00:00 AM,174.034,-2.030,,,,,
2562,12/02/2022 02:00:00 AM,174.034,-2.030,,,,,
2563,12/02/2022 03:00:00 AM,174.034,-2.030,,,,,
2564,12/02/2022 04:00:00 AM,174.034,-2.030,,,,,
2565,12/02/2022 05:00:00 AM,174.034,-2.030,,,,,
2566,12/02/2022 06:00:00 AM,174.034,-2.030,,,,,
2567,12/02/2022 07:00:00 AM,174.025,-2.145,,,,,
2568,12/02/2022 08:00:00 AM,174.025,-2.145,,,,,
2569,12/02/2022 09:00:00 AM,174.025,-2.145,,,,,
2570,12/02/2022 10:00:00 AM,174.025,-2.145,,,,,
2571,12/02/2022 11:00:00 AM,174.025,-2.145,,,,,
2572,12/02/2022 12:00:00 PM,174.025,-2.145,,,,,
2573,12/02/2022 01:00:00 PM,174.025,-2.145,,,,,
2574,12/02/2022 02:00:00 PM,174.025,-2.145,,,,,
2575,12/02/2022 03:00:00 PM,174.025,-2.145,,,,,
2576,12/02/2022 04:00:00 PM,174.025,-2.145,,,,,
2577,12/02/2022 05:00:00 PM,174.015,-2.261,,,,,
2578,12/02/2022 06:00:00 PM,174.015,-2.261,,,,,
2579,12/02/2022 07:00:00 PM,174.015,-2.261,,,,,
2580,12/02/2022 08:00:00 PM,174.015,-2.261,,,,,
2581,12/02/2022 09:00:00 PM,174.015,-2.261,,,,,
2582,12/02/2022 10:00:00 PM,174.015,-2.261,,,,,
2583,12/02/2022 11:00:00 PM,174.015,-2.261,,,,,
2584,12/03/2022 12:00:00 AM,174.015,-2.261,,,,,
2585,12/03/2022 01:00:00 AM,174.015,-2.261,,,,,
2586,12/03/2022 02:00:00 AM,174.015,-2.261,,,,,
2587,12/03/2022 03:00:00 AM,174.015,-2.261,,,,,
2588,12/03/2022 04:00:00 AM,174.005,-2.377,,,,,
2589,12/03/2022 05:00:00 AM,174.005,-2.377,,,,,
2590,12/03/2022 06:00:00 AM,174.005,-2.377,,,,,
2591,12/03/2022 07:00:00 AM,174.005,-2.377,,,,,
2592,12/03/2022 08:00:00 AM,174.005,-2.377,,,,,
2593,12/03/2022 09:00:00 AM,173.996,-2.494,,,,,
2594,12/03/2022 10:00:00 AM,173.996,-2.494,,,,,
2595,12/03/2022 11:00:00 AM,173.996,-2.494,,,,,
2596,12/03/2022 12:00:00 PM,173.986,-2.610,,,,,
2597,12/03/2022 01:00:00 PM,173.986,-2.610,,,,,
2598,12/03/2022 02:00:00 PM,173.986,-2.610,,,,,
2599,12/03/2022 03:00:00 PM,173.986,-2.610,,,,,
2600,12/03/2022 04:00:00 PM,173.986,-2.610,,,,,
2601,12/03/2022 05:00:00 PM,173.986,-2.610,,,,,
2602,12/03/2022 06:00:00 PM,173.986,-2.610,,,,,
2603,12/03/2022 07:00:00 PM,173.986,-2.610,,,,,
2604,12/03/2022 08:00:00 PM,173.986,-2.610,,,,,
2605,12/03/2022 09:00:00 PM,173.986,-2.610,,,,,
2606,12/03/2022 10:00:00 PM,173.976,-2.727,,,,,
2607,12/03/2022 11:00:00 PM,173.976,-2.727,,,,,
2608,12/04/2022 12:00:00 AM,173.976,-2.727,,,,,
2609,12/04/2022 01:00:00 AM,173.976,-2.727,,,,,
2610,12/04/2022 02:00:00 AM,173.976,-2.727,,,,,
2611,12/04/2022 03:00:00 AM,173.976,-2.727,,,,,
2612,12/04/2022 04:00:00 AM,173.976,-2.727,,,,,
2613,12/04/2022 05:00:00 AM,173.976,-2.727,,,,,
2614,12/04/2022 06:00:00 AM,173.976,-2.727,,,,,
2615,12/04/2022 07:00:00 AM,173.966,-2.844,,,,,
2616,12/04/2022 08:00:00 AM,173.966,-2.844,,,,,
2617,12/04/2022 09:00:00 AM,173.966,-2.844,,,,,
2618,12/04/2022 10:00:00 AM,173.966,-2.844,,,,,
2619,12/04/2022 11:00:00 AM,173.966,-2.844,,,,,
2620,12/04/2022 12:00:00 PM,173.966,-2.844,,,,,
2621,12/04/2022 01:00:00 PM,173.966,-2.844,,,,,
2622,12/04/2022 02:00:00 PM,173.966,-2.844,,,,,
2623,12/04/2022 03:00:00 PM,173.966,-2.844,,,,,
2624,12/04/2022 04:00:00 PM,173.966,-2.844,,,,,
2625,12/04/2022 05:00:00 PM,173.966,-2.844,,,,,
2626,12/04/2022 06:00:00 PM,173.976,-2.727,,,,,
2627,12/04/2022 07:00:00 PM,173.976,-2.727,,,,,
2628,12/04/2022 08:00:00 PM,173.976,-2.727,,,,,
2629,12/04/2022 09:00:00 PM,173.976,-2.727,,,,,
2630,12/04/2022 10:00:00 PM,173.976,-2.727,,,,,
2631,12/04/2022 11:00:00 PM,173.976,-2.727,,,,,
2632,12/05/2022 12:00:00 AM,173.976,-2.727,,,,,
2633,12/05/2022 01:00:00 AM,173.987,-2.727,,,,,
2634,12/05/2022 02:00:00 AM,173.997,-2.610,,,,,
