date,level,water_temperature,atmo,atmo_temperature,wl_clean
2023-04-17 16:00:00,NA,-0.102,64.642,0.563,NA
2023-04-17 17:00:00,NA,-0.102,64.626,0.453,NA
2023-04-17 18:00:00,NA,-0.102,64.595,0.01,NA
2023-04-17 19:00:00,NA,-0.102,64.57,-0.325,NA
2023-04-17 20:00:00,NA,-0.102,64.605,-0.549,NA
2023-04-17 21:00:00,NA,-0.102,64.65,-0.774,NA
2023-04-17 22:00:00,NA,-0.102,64.635,-1.114,NA
2023-04-17 23:00:00,NA,-0.102,64.624,-1.114,NA
2023-04-18 00:00:00,NA,-0.102,64.587,-1.456,NA
2023-04-18 01:00:00,NA,-0.102,64.571,-1.57,NA
2023-04-18 02:00:00,NA,-0.102,64.543,-1.684,NA
2023-04-18 03:00:00,NA,-0.102,64.465,-1.456,NA
2023-04-18 04:00:00,NA,-0.102,64.437,-1.57,NA
2023-04-18 05:00:00,NA,-0.102,64.399,-1.684,NA
2023-04-18 06:00:00,NA,-0.102,64.377,-1.684,NA
2023-04-18 07:00:00,NA,-0.102,64.412,-2.145,NA
2023-04-18 08:00:00,NA,-0.102,64.435,-2.377,NA
2023-04-18 09:00:00,NA,-0.102,64.424,-2.377,NA
2023-04-18 10:00:00,NA,-0.102,64.44,-2.261,NA
2023-04-18 11:00:00,NA,-0.102,64.494,-1.799,NA
2023-04-18 12:00:00,NA,-0.213,64.481,-1.341,NA
2023-04-18 13:00:00,NA,-0.213,64.502,-1.114,NA
2023-04-18 14:00:00,NA,-0.213,64.468,-0.887,NA
2023-04-18 15:00:00,NA,-0.213,64.49,-0.887,NA
2023-04-18 16:00:00,NA,-0.213,64.517,-0.774,NA
2023-04-18 17:00:00,NA,-0.213,64.544,-0.662,NA
2023-04-18 18:00:00,NA,-0.102,64.609,-0.437,NA
2023-04-18 19:00:00,NA,-0.213,64.672,-0.774,NA
2023-04-18 20:00:00,NA,-0.213,64.692,-1.341,NA
2023-04-18 21:00:00,NA,-0.213,64.754,-1.684,NA
2023-04-18 22:00:00,NA,-0.213,64.767,-2.145,NA
2023-04-18 23:00:00,NA,-0.213,64.757,-2.61,NA
2023-04-19 00:00:00,NA,-0.102,64.802,-3.079,NA
2023-04-19 01:00:00,NA,-0.102,64.78,-3.316,NA
2023-04-19 02:00:00,NA,-0.102,64.775,-3.434,NA
2023-04-19 03:00:00,NA,-0.213,64.758,-3.553,NA
2023-04-19 04:00:00,NA,-0.213,64.719,-3.911,NA
2023-04-19 05:00:00,NA,-0.213,64.736,-4.272,NA
2023-04-19 06:00:00,NA,-0.213,64.708,-4.636,NA
2023-04-19 07:00:00,NA,-0.213,64.718,-4.88,NA
2023-04-19 08:00:00,NA,-0.213,64.724,-5.003,NA
2023-04-19 09:00:00,NA,-0.213,64.702,-5.003,NA
2023-04-19 10:00:00,NA,-0.213,64.714,-4.514,NA
2023-04-19 11:00:00,NA,-0.213,64.686,-3.911,NA
2023-04-19 12:00:00,NA,-0.213,64.653,-3.197,NA
2023-04-19 13:00:00,NA,-0.213,64.623,-2.377,NA
2023-04-19 14:00:00,NA,-0.213,64.583,-1.799,NA
2023-04-19 15:00:00,NA,-0.213,64.569,-1.114,NA
2023-04-19 16:00:00,NA,-0.213,64.577,-0.662,NA
2023-04-19 17:00:00,NA,-0.213,64.604,2.303,NA
2023-04-19 18:00:00,NA,-0.213,64.608,1.872,NA
2023-04-19 19:00:00,NA,-0.213,64.643,1.656,NA
2023-04-19 20:00:00,NA,-0.213,64.603,0.453,NA
2023-04-19 21:00:00,NA,-0.213,64.676,-0.437,NA
2023-04-19 22:00:00,NA,-0.213,64.635,-1.114,NA
2023-04-19 23:00:00,NA,-0.213,64.654,-1.684,NA
2023-04-20 00:00:00,NA,-0.213,64.65,-2.03,NA
2023-04-20 01:00:00,NA,-0.213,64.623,-2.377,NA
2023-04-20 02:00:00,NA,-0.213,64.563,-2.727,NA
2023-04-20 03:00:00,NA,-0.213,64.541,-2.962,NA
2023-04-20 04:00:00,NA,-0.213,64.47,-3.316,NA
2023-04-20 05:00:00,NA,-0.213,64.459,-3.553,NA
2023-04-20 06:00:00,NA,-0.213,64.448,-3.553,NA
2023-04-20 07:00:00,NA,-0.213,64.448,-3.792,NA
2023-04-20 08:00:00,NA,-0.213,64.426,-3.792,NA
2023-04-20 09:00:00,NA,-0.213,64.42,-3.434,NA
2023-04-20 10:00:00,NA,-0.213,64.414,-3.079,NA
2023-04-20 11:00:00,NA,-0.213,64.418,-2.494,NA
2023-04-20 12:00:00,NA,-0.213,64.395,-2.03,NA
2023-04-20 13:00:00,NA,-0.213,64.331,-1.456,NA
2023-04-20 14:00:00,NA,-0.213,64.33,-1.228,NA
2023-04-20 15:00:00,NA,-0.213,64.253,-0.213,NA
2023-04-20 16:00:00,NA,-0.213,64.216,0.232,NA
2023-04-20 17:00:00,NA,-0.213,64.216,0.232,NA
2023-04-20 18:00:00,NA,-0.213,64.26,-0.549,NA
2023-04-20 19:00:00,NA,-0.213,64.317,-0.774,NA
2023-04-20 20:00:00,NA,-0.213,64.34,-1.001,NA
2023-04-20 21:00:00,NA,-0.213,64.376,-1.456,NA
2023-04-20 22:00:00,NA,-0.213,64.388,-1.684,NA
2023-04-20 23:00:00,NA,-0.213,64.361,-1.799,NA
2023-04-21 00:00:00,NA,-0.213,64.362,-2.261,NA
2023-04-21 01:00:00,NA,-0.213,64.358,-2.61,NA
2023-04-21 02:00:00,NA,-0.213,64.314,-2.844,NA
2023-04-21 03:00:00,NA,-0.213,64.303,-3.316,NA
2023-04-21 04:00:00,NA,-0.213,64.287,-3.434,NA
2023-04-21 05:00:00,NA,-0.213,64.27,-3.792,NA
2023-04-21 06:00:00,NA,-0.213,64.254,-3.911,NA
2023-04-21 07:00:00,NA,-0.213,64.265,-4.152,NA
2023-04-21 08:00:00,NA,-0.213,64.265,-3.672,NA
2023-04-21 09:00:00,NA,-0.213,64.27,-3.553,NA
2023-04-21 10:00:00,NA,-0.213,64.27,-3.553,NA
2023-04-21 11:00:00,NA,-0.213,64.281,-3.316,NA
2023-04-21 12:00:00,NA,-0.213,64.284,-2.261,NA
2023-04-21 13:00:00,NA,-0.213,64.265,-1.456,NA
2023-04-21 14:00:00,NA,-0.213,64.238,-0.549,NA
2023-04-21 15:00:00,NA,-0.325,64.234,0.121,NA
2023-04-21 16:00:00,NA,-0.213,64.211,0.121,NA
2023-04-21 17:00:00,NA,-0.213,64.26,3.683,NA
2023-04-21 18:00:00,NA,-0.213,64.259,2.303,NA
2023-04-21 19:00:00,NA,-0.213,64.314,1.221,NA
2023-04-21 20:00:00,NA,-0.213,64.345,0.121,NA
2023-04-21 21:00:00,NA,-0.213,64.376,-0.437,NA
2023-04-21 22:00:00,NA,-0.213,64.38,-1.114,NA
2023-04-21 23:00:00,NA,-0.213,64.419,-1.228,NA
2023-04-22 00:00:00,NA,-0.213,64.421,-1.684,NA
2023-04-22 01:00:00,NA,-0.213,64.399,-1.684,NA
2023-04-22 02:00:00,NA,-0.213,64.407,-2.494,NA
2023-04-22 03:00:00,NA,-0.213,64.363,-2.494,NA
2023-04-22 04:00:00,NA,-0.213,64.374,-2.494,NA
2023-04-22 05:00:00,NA,-0.213,64.358,-2.61,NA
2023-04-22 06:00:00,NA,-0.213,64.391,-2.844,NA
2023-04-22 07:00:00,NA,-0.213,64.414,-3.553,NA
2023-04-22 08:00:00,NA,-0.213,64.431,-3.197,NA
2023-04-22 09:00:00,NA,-0.213,64.475,-2.962,NA
2023-04-22 10:00:00,NA,-0.213,64.496,-2.494,NA
2023-04-22 11:00:00,NA,-0.213,64.517,-2.03,NA
2023-04-22 12:00:00,NA,-0.213,64.526,-1.57,NA
2023-04-22 13:00:00,NA,-0.213,64.554,-1.684,NA
2023-04-22 14:00:00,NA,-0.213,64.552,-1.228,NA
2023-04-22 15:00:00,NA,-0.213,64.556,-0.887,NA
2023-04-22 16:00:00,NA,-0.213,64.593,-0.549,NA
2023-04-22 17:00:00,NA,-0.213,64.635,-0.102,NA
2023-04-22 18:00:00,NA,-0.213,64.708,-1.228,NA
2023-04-22 19:00:00,NA,-0.213,64.726,-1.57,NA
2023-04-22 20:00:00,NA,-0.213,64.738,-1.799,NA
2023-04-22 21:00:00,NA,-0.213,64.777,-1.914,NA
2023-04-22 22:00:00,NA,-0.213,64.806,-2.261,NA
2023-04-22 23:00:00,NA,-0.213,64.824,-2.61,NA
2023-04-23 00:00:00,NA,-0.213,64.874,-2.962,NA
2023-04-23 01:00:00,NA,-0.213,64.885,-3.197,NA
2023-04-23 02:00:00,NA,-0.213,64.864,-3.434,NA
2023-04-23 03:00:00,NA,-0.213,64.869,-3.792,NA
2023-04-23 04:00:00,NA,-0.213,64.897,-3.911,NA
2023-04-23 05:00:00,NA,-0.213,64.908,-3.911,NA
2023-04-23 06:00:00,NA,-0.213,64.93,-4.152,NA
2023-04-23 07:00:00,NA,-0.213,64.969,-4.272,NA
2023-04-23 08:00:00,NA,-0.325,64.996,-4.393,NA
2023-04-23 09:00:00,NA,-0.325,65.008,-3.672,NA
2023-04-23 10:00:00,NA,-0.325,65.029,-2.962,NA
2023-04-23 11:00:00,NA,-0.437,65.027,-2.03,NA
2023-04-23 12:00:00,NA,-0.437,65.034,-0.887,NA
2023-04-23 13:00:00,NA,-0.437,65.076,0.343,NA
2023-04-23 14:00:00,NA,-0.437,65.076,1.112,NA
2023-04-23 15:00:00,NA,-0.437,65.053,1.872,NA
2023-04-23 16:00:00,NA,-0.437,65.088,2.195,NA
2023-04-23 17:00:00,NA,-0.437,65.101,5.552,NA
2023-04-23 18:00:00,NA,-0.437,65.079,4.415,NA
2023-04-23 19:00:00,NA,-0.325,65.116,3.683,NA
2023-04-23 20:00:00,NA,-0.325,65.18,2.517,NA
2023-04-23 21:00:00,NA,-0.325,65.21,1.656,NA
2023-04-23 22:00:00,NA,-0.325,65.229,0.784,NA
2023-04-23 23:00:00,NA,-0.325,65.205,0.232,NA
2023-04-24 00:00:00,NA,-0.213,65.213,-0.102,NA
2023-04-24 01:00:00,NA,-0.213,65.198,-0.437,NA
2023-04-24 02:00:00,NA,-0.213,65.166,-0.662,NA
2023-04-24 03:00:00,NA,-0.213,65.156,-0.887,NA
2023-04-24 04:00:00,NA,-0.213,65.135,-1.114,NA
2023-04-24 05:00:00,NA,-0.213,65.108,-1.228,NA
2023-04-24 06:00:00,NA,-0.213,65.131,-1.456,NA
2023-04-24 07:00:00,NA,-0.213,65.148,-1.57,NA
2023-04-24 08:00:00,NA,-0.213,65.137,-1.57,NA
2023-04-24 09:00:00,NA,-0.213,65.146,-1.114,NA
2023-04-24 10:00:00,NA,-0.213,65.149,-0.549,NA
2023-04-24 11:00:00,NA,-0.213,65.157,0.674,NA
2023-04-24 12:00:00,NA,-0.213,65.164,1.872,NA
2023-04-24 13:00:00,NA,-0.213,65.137,2.837,NA
2023-04-24 14:00:00,NA,-0.213,65.095,3.998,NA
2023-04-24 15:00:00,NA,-0.213,65.038,4.519,NA
2023-04-24 16:00:00,NA,-0.213,64.993,5.347,NA
2023-04-24 17:00:00,NA,-0.213,65.006,5.962,NA
2023-04-24 18:00:00,NA,-0.213,64.98,4.727,NA
2023-04-24 19:00:00,NA,-0.213,64.996,3.472,NA
2023-04-24 20:00:00,NA,-0.213,64.977,2.73,NA
2023-04-24 21:00:00,NA,-0.213,64.995,2.088,NA
2023-04-24 22:00:00,NA,-0.213,65.026,1.764,NA
2023-04-24 23:00:00,NA,-0.213,64.981,1.221,NA
2023-04-25 00:00:00,NA,-0.102,64.975,0.563,NA
2023-04-25 01:00:00,NA,-0.102,64.938,0.232,NA
2023-04-25 02:00:00,NA,-0.102,64.919,-0.213,NA
2023-04-25 03:00:00,NA,-0.102,64.928,-0.774,NA
2023-04-25 04:00:00,NA,-0.102,64.923,-0.887,NA
2023-04-25 05:00:00,NA,-0.102,64.938,-0.549,NA
2023-04-25 06:00:00,NA,-0.102,64.944,-0.662,NA
2023-04-25 07:00:00,NA,-0.102,64.955,-0.662,NA
2023-04-25 08:00:00,NA,-0.102,64.95,-0.774,NA
2023-04-25 09:00:00,NA,-0.102,64.938,-0.549,NA
2023-04-25 10:00:00,NA,-0.102,64.931,-0.437,NA
2023-04-25 11:00:00,NA,-0.102,64.951,0.01,NA
2023-04-25 12:00:00,NA,-0.102,64.929,0.784,NA
2023-04-25 13:00:00,NA,-0.102,64.855,1.656,NA
2023-04-25 14:00:00,NA,-0.102,64.903,1.221,NA
2023-04-25 15:00:00,NA,-0.102,64.965,0.343,NA
2023-04-25 16:00:00,NA,-0.102,64.944,0.893,NA
2023-04-25 17:00:00,NA,-0.102,64.962,0.784,NA
2023-04-25 18:00:00,NA,-0.102,64.949,0.232,NA
2023-04-25 19:00:00,NA,-0.102,64.932,0.343,NA
2023-04-25 20:00:00,NA,-0.102,64.911,0.121,NA
2023-04-25 21:00:00,NA,-0.102,64.963,-0.213,NA
2023-04-25 22:00:00,NA,-0.102,64.949,-0.549,NA
2023-04-25 23:00:00,NA,-0.102,64.919,-1.228,NA
2023-04-26 00:00:00,NA,-0.102,64.874,-1.228,NA
2023-04-26 01:00:00,NA,-0.102,64.848,-1.57,NA
2023-04-26 02:00:00,NA,-0.102,64.854,-1.684,NA
2023-04-26 03:00:00,NA,-0.102,64.772,-2.03,NA
2023-04-26 04:00:00,NA,-0.102,64.806,-2.261,NA
2023-04-26 05:00:00,NA,-0.102,64.796,-2.494,NA
2023-04-26 06:00:00,NA,-0.102,64.774,-2.962,NA
2023-04-26 07:00:00,NA,-0.102,64.808,-3.197,NA
2023-04-26 08:00:00,NA,-0.102,64.808,-2.962,NA
2023-04-26 09:00:00,NA,-0.102,64.813,-2.844,NA
2023-04-26 10:00:00,NA,-0.102,64.823,-2.377,NA
2023-04-26 11:00:00,NA,-0.102,64.837,-1.57,NA
2023-04-26 12:00:00,NA,-0.102,64.834,-0.887,NA
2023-04-26 13:00:00,NA,-0.102,64.819,-0.213,NA
2023-04-26 14:00:00,NA,-0.102,64.795,0.784,NA
2023-04-26 15:00:00,NA,-0.102,64.839,1.548,NA
2023-04-26 16:00:00,NA,-0.102,64.85,1.548,NA
2023-04-26 17:00:00,NA,-0.102,64.865,4.623,NA
2023-04-26 18:00:00,NA,-0.102,64.854,3.261,NA
2023-04-26 19:00:00,NA,-0.102,64.861,2.088,NA
2023-04-26 20:00:00,NA,-0.102,64.894,1.003,NA
2023-04-26 21:00:00,NA,-0.102,64.929,0.01,NA
2023-04-26 22:00:00,NA,-0.102,64.931,-0.437,NA
2023-04-26 23:00:00,NA,-0.102,64.928,-0.774,NA
2023-04-27 00:00:00,NA,-0.102,64.912,-0.887,NA
2023-04-27 01:00:00,NA,-0.102,64.918,-1.001,NA
2023-04-27 02:00:00,NA,-0.102,64.892,-1.341,NA
2023-04-27 03:00:00,NA,-0.102,64.869,-1.341,NA
2023-04-27 04:00:00,NA,-0.102,64.875,-1.456,NA
2023-04-27 05:00:00,NA,-0.102,64.876,-1.684,NA
2023-04-27 06:00:00,NA,-0.102,64.887,-1.684,NA
2023-04-27 07:00:00,NA,-0.102,64.915,-1.57,NA
2023-04-27 08:00:00,NA,-0.102,64.943,-1.684,NA
2023-04-27 09:00:00,NA,-0.102,64.974,-1.228,NA
2023-04-27 10:00:00,NA,-0.213,64.983,-0.774,NA
2023-04-27 11:00:00,NA,-0.213,65.029,0.01,NA
2023-04-27 12:00:00,NA,-0.213,65.036,1.221,NA
2023-04-27 13:00:00,NA,-0.213,65.024,1.98,NA
2023-04-27 14:00:00,NA,-0.213,65.022,2.195,NA
2023-04-27 15:00:00,NA,-0.213,65.039,3.155,NA
2023-04-27 16:00:00,NA,-0.213,65.003,3.367,NA
2023-04-27 17:00:00,NA,-0.213,65.012,5.552,NA
2023-04-27 18:00:00,NA,-0.102,65.013,3.893,NA
2023-04-27 19:00:00,NA,-0.102,65.039,2.624,NA
2023-04-27 20:00:00,NA,-0.102,65.079,1.439,NA
2023-04-27 21:00:00,NA,-0.102,65.141,0.563,NA
2023-04-27 22:00:00,NA,-0.102,65.146,-0.102,NA
2023-04-27 23:00:00,NA,-0.102,65.165,-0.437,NA
2023-04-28 00:00:00,NA,-0.102,65.183,-0.774,NA
2023-04-28 01:00:00,NA,-0.102,65.156,-0.887,NA
2023-04-28 02:00:00,NA,-0.102,65.124,-1.114,NA
2023-04-28 03:00:00,NA,-0.102,65.119,-1.228,NA
2023-04-28 04:00:00,NA,-0.102,65.114,-1.341,NA
2023-04-28 05:00:00,NA,-0.213,65.103,-1.57,NA
2023-04-28 06:00:00,NA,-0.213,65.103,-1.57,NA
2023-04-28 07:00:00,NA,-0.213,65.136,-1.341,NA
2023-04-28 08:00:00,NA,-0.325,65.113,-1.114,NA
2023-04-28 09:00:00,NA,-0.325,65.15,-0.774,NA
2023-04-28 10:00:00,NA,-0.325,65.151,0.01,NA
2023-04-28 11:00:00,NA,-0.325,65.151,0.784,NA
2023-04-28 12:00:00,NA,-0.325,65.141,1.33,NA
2023-04-28 13:00:00,NA,-0.325,65.108,1.872,NA
2023-04-28 14:00:00,NA,-0.325,65.088,2.73,NA
2023-04-28 15:00:00,NA,-0.213,65.053,2.943,NA
2023-04-28 16:00:00,NA,-0.213,65.025,3.367,NA
2023-04-28 17:00:00,NA,-0.213,64.999,4.934,NA
2023-04-28 18:00:00,NA,-0.213,64.973,3.998,NA
2023-04-28 19:00:00,NA,-0.213,64.981,2.837,NA
2023-04-28 20:00:00,NA,-0.213,64.979,1.98,NA
2023-04-28 21:00:00,NA,-0.213,65.016,1.003,NA
2023-04-28 22:00:00,NA,-0.102,65.043,0.343,NA
2023-04-28 23:00:00,NA,-0.102,64.991,-0.102,NA
2023-04-29 00:00:00,NA,-0.102,64.987,-0.437,NA
2023-04-29 01:00:00,NA,-0.102,64.944,-0.662,NA
2023-04-29 02:00:00,NA,-0.102,64.906,-0.774,NA
2023-04-29 03:00:00,NA,-0.213,64.867,-0.887,NA
2023-04-29 04:00:00,NA,-0.213,64.846,-1.114,NA
2023-04-29 05:00:00,NA,-0.213,64.803,-1.341,NA
2023-04-29 06:00:00,NA,-0.213,64.814,-1.341,NA
2023-04-29 07:00:00,NA,-0.213,64.797,-1.228,NA
2023-04-29 08:00:00,NA,-0.325,64.802,-1.114,NA
2023-04-29 09:00:00,NA,-0.325,64.812,-0.887,NA
2023-04-29 10:00:00,NA,-0.325,64.814,-0.325,NA
2023-04-29 11:00:00,NA,-0.325,64.803,0.453,NA
2023-04-29 12:00:00,NA,-0.325,64.765,1.112,NA
2023-04-29 13:00:00,NA,-0.325,64.746,1.98,NA
2023-04-29 14:00:00,NA,-0.213,64.779,1.439,NA
2023-04-29 15:00:00,NA,-0.213,64.73,2.41,NA
2023-04-29 16:00:00,NA,-0.213,64.701,3.049,NA
2023-04-29 17:00:00,NA,-0.213,64.684,3.998,NA
2023-04-29 18:00:00,NA,-0.213,64.725,3.367,NA
2023-04-29 19:00:00,NA,-0.213,64.755,2.195,NA
2023-04-29 20:00:00,NA,-0.102,64.788,1.656,NA
2023-04-29 21:00:00,NA,-0.102,64.796,1.33,NA
2023-04-29 22:00:00,NA,-0.102,64.787,1.112,NA
2023-04-29 23:00:00,NA,-0.102,64.786,0.563,NA
2023-04-30 00:00:00,NA,-0.102,64.759,0.453,NA
2023-04-30 01:00:00,NA,-0.102,64.716,0.232,NA
2023-04-30 02:00:00,NA,-0.102,64.694,0.232,NA
2023-04-30 03:00:00,NA,-0.102,64.646,-0.102,NA
2023-04-30 04:00:00,NA,-0.102,64.63,-0.213,NA
2023-04-30 05:00:00,NA,-0.102,64.63,-0.213,NA
2023-04-30 06:00:00,NA,-0.102,64.609,-0.437,NA
2023-04-30 07:00:00,NA,-0.102,64.616,-0.549,NA
2023-04-30 08:00:00,NA,-0.102,64.622,-0.662,NA
2023-04-30 09:00:00,NA,-0.102,64.632,-0.437,NA
2023-04-30 10:00:00,NA,-0.102,64.646,-0.102,NA
2023-04-30 11:00:00,NA,-0.102,64.648,0.453,NA
2023-04-30 12:00:00,NA,-0.102,64.619,1.33,NA
2023-04-30 13:00:00,NA,-0.102,64.617,2.088,NA
2023-04-30 14:00:00,NA,-0.102,64.601,3.049,NA
2023-04-30 15:00:00,NA,-0.102,64.589,3.578,NA
2023-04-30 16:00:00,NA,-0.102,64.577,4.102,NA
2023-04-30 17:00:00,NA,-0.102,64.59,4.727,NA
2023-04-30 18:00:00,NA,-0.102,64.611,4.415,NA
2023-04-30 19:00:00,NA,-0.102,64.631,3.788,NA
2023-04-30 20:00:00,NA,-0.102,64.639,3.155,NA
2023-04-30 21:00:00,NA,-0.102,64.639,2.624,NA
2023-04-30 22:00:00,NA,-0.102,64.624,1.98,NA
2023-04-30 23:00:00,NA,-0.102,64.634,1.439,NA
2023-05-01 00:00:00,NA,-0.102,64.603,1.221,NA
2023-05-01 01:00:00,NA,-0.102,64.584,0.784,NA
2023-05-01 02:00:00,NA,-0.102,64.559,0.453,NA
2023-05-01 03:00:00,NA,-0.102,64.519,-0.213,NA
2023-05-01 04:00:00,NA,-0.102,64.498,-0.437,NA
2023-05-01 05:00:00,NA,-0.102,64.473,-0.774,NA
2023-05-01 06:00:00,NA,-0.102,64.474,-1.001,NA
2023-05-01 07:00:00,NA,-0.213,64.465,-1.456,NA
2023-05-01 08:00:00,NA,-0.213,64.481,-1.341,NA
2023-05-01 09:00:00,NA,-0.213,64.49,-0.887,NA
2023-05-01 10:00:00,NA,-0.325,64.476,-0.437,NA
2023-05-01 11:00:00,NA,-0.325,64.477,0.343,NA
2023-05-01 12:00:00,NA,-0.325,64.438,1.003,NA
2023-05-01 13:00:00,NA,-0.213,64.423,2.517,NA
2023-05-01 14:00:00,NA,-0.213,64.381,2.837,NA
2023-05-01 15:00:00,NA,-0.213,64.371,3.683,NA
2023-05-01 16:00:00,NA,-0.213,64.358,4.207,NA
2023-05-01 17:00:00,NA,-0.102,64.374,4.311,NA
2023-05-01 18:00:00,NA,-0.102,64.385,4.311,NA
2023-05-01 19:00:00,NA,-0.102,64.416,3.155,NA
2023-05-01 20:00:00,NA,-0.102,64.392,2.837,NA
2023-05-01 21:00:00,NA,-0.102,64.412,2.517,NA
2023-05-01 22:00:00,NA,-0.102,64.395,2.088,NA
2023-05-01 23:00:00,NA,-0.102,64.39,1.439,NA
2023-05-02 00:00:00,NA,-0.102,64.382,1.003,NA
2023-05-02 01:00:00,NA,-0.102,64.33,0.563,NA
2023-05-02 02:00:00,NA,-0.102,64.257,-0.102,NA
2023-05-02 03:00:00,NA,-0.102,64.216,-0.549,NA
2023-05-02 04:00:00,NA,-0.102,64.185,-1.001,NA
2023-05-02 05:00:00,NA,-0.102,64.18,-1.114,NA
2023-05-02 06:00:00,NA,-0.102,64.142,-1.228,NA
2023-05-02 07:00:00,NA,-0.102,64.137,-1.341,NA
2023-05-02 08:00:00,NA,-0.102,64.098,-1.456,NA
2023-05-02 09:00:00,NA,-0.102,64.102,-1.114,NA
2023-05-02 10:00:00,NA,-0.213,64.131,-1.228,NA
2023-05-02 11:00:00,NA,-0.325,64.191,-1.114,NA
2023-05-02 12:00:00,NA,-0.325,64.191,-1.114,NA
2023-05-02 13:00:00,NA,-0.325,64.209,-1.456,NA
2023-05-02 14:00:00,NA,-0.437,64.229,-1.001,NA
2023-05-02 15:00:00,NA,-0.437,64.202,-1.114,NA
2023-05-02 16:00:00,NA,-0.437,64.234,-0.887,NA
2023-05-02 17:00:00,NA,-0.437,64.262,0.01,NA
2023-05-02 18:00:00,NA,-0.549,64.286,-0.213,NA
2023-05-02 19:00:00,NA,-0.549,64.275,-1.228,NA
2023-05-02 20:00:00,NA,-0.662,64.29,-2.145,NA
2023-05-02 21:00:00,NA,-0.662,64.352,-2.727,NA
2023-05-02 22:00:00,NA,-0.774,64.375,-3.197,NA
2023-05-02 23:00:00,NA,-0.887,64.397,-2.962,NA
2023-05-03 00:00:00,NA,-1.001,64.369,-2.844,NA
2023-05-03 01:00:00,NA,-1.001,64.331,-3.197,NA
2023-05-03 02:00:00,NA,-1.114,64.265,-3.672,NA
2023-05-03 03:00:00,NA,-1.228,64.232,-3.911,NA
2023-05-03 04:00:00,NA,-1.341,64.22,-4.152,NA
2023-05-03 05:00:00,NA,-1.456,64.187,-4.636,NA
2023-05-03 06:00:00,NA,-1.684,64.197,-4.88,NA
2023-05-03 07:00:00,NA,-1.914,64.242,-4.636,NA
2023-05-03 08:00:00,NA,-2.03,64.287,-4.393,NA
2023-05-03 09:00:00,NA,-2.145,64.303,-4.272,NA
2023-05-03 10:00:00,NA,-2.261,64.315,-3.792,NA
2023-05-03 11:00:00,NA,-2.494,64.348,-3.316,NA
2023-05-03 12:00:00,NA,-2.61,64.352,-2.494,NA
2023-05-03 13:00:00,NA,-2.61,64.344,-1.684,NA
2023-05-03 14:00:00,NA,-2.61,64.359,-1.341,NA
2023-05-03 15:00:00,NA,-2.61,64.386,-1.228,NA
2023-05-03 16:00:00,NA,-2.494,64.386,-1.228,NA
2023-05-03 17:00:00,NA,-2.494,64.377,0.343,NA
2023-05-03 18:00:00,NA,-2.494,64.375,-0.213,NA
2023-05-03 19:00:00,NA,-2.377,64.349,-1.57,NA
2023-05-03 20:00:00,NA,-2.377,64.352,-2.727,NA
2023-05-03 21:00:00,NA,-2.494,64.364,-3.434,NA
2023-05-03 22:00:00,NA,-2.494,64.387,-3.434,NA
2023-05-03 23:00:00,NA,-2.494,64.348,-3.553,NA
2023-05-04 00:00:00,NA,-2.494,64.337,-3.792,NA
2023-05-04 01:00:00,NA,-2.494,64.309,-4.152,NA
2023-05-04 02:00:00,NA,-2.494,64.292,-4.272,NA
2023-05-04 03:00:00,NA,-2.494,64.259,-4.514,NA
2023-05-04 04:00:00,NA,-2.494,64.265,-4.393,NA
2023-05-04 05:00:00,NA,-2.494,64.215,-4.514,NA
2023-05-04 06:00:00,NA,-2.61,64.215,-4.514,NA
2023-05-04 07:00:00,NA,-2.727,64.22,-4.636,NA
2023-05-04 08:00:00,NA,-2.727,64.197,-4.88,NA
2023-05-04 09:00:00,NA,-2.844,64.176,-4.393,NA
2023-05-04 10:00:00,NA,-2.962,64.165,-3.434,NA
2023-05-04 11:00:00,NA,-3.079,64.18,-2.844,NA
2023-05-04 12:00:00,NA,-3.197,64.19,-2.145,NA
2023-05-04 13:00:00,NA,-3.197,64.171,-1.57,NA
2023-05-04 14:00:00,NA,-3.197,64.163,-1.001,NA
2023-05-04 15:00:00,NA,-3.079,64.162,-0.774,NA
2023-05-04 16:00:00,NA,-2.962,64.192,-0.325,NA
2023-05-04 17:00:00,NA,-2.727,64.216,-0.549,NA
2023-05-04 18:00:00,NA,-2.61,64.248,-1.341,NA
2023-05-04 19:00:00,NA,-2.494,64.284,-2.03,NA
2023-05-04 20:00:00,NA,-2.377,64.325,-3.079,NA
2023-05-04 21:00:00,NA,-2.494,64.342,-3.434,NA
2023-05-04 22:00:00,NA,-2.494,64.342,-3.672,NA
2023-05-04 23:00:00,NA,-2.494,64.359,-3.316,NA
2023-05-05 00:00:00,NA,-2.61,64.348,-3.553,NA
2023-05-05 01:00:00,NA,-2.727,64.32,-3.911,NA
2023-05-05 02:00:00,NA,-2.727,64.265,-4.393,NA
2023-05-05 03:00:00,NA,-2.844,64.265,-4.393,NA
2023-05-05 04:00:00,NA,-2.962,64.269,-5.249,NA
2023-05-05 05:00:00,NA,-3.079,64.261,-6.12,NA
2023-05-05 06:00:00,NA,-3.079,64.294,-6.12,NA
2023-05-05 07:00:00,NA,-3.197,64.309,-6.499,NA
2023-05-05 08:00:00,NA,-3.316,64.337,-6.373,NA
2023-05-05 09:00:00,NA,-3.553,64.368,-6.882,NA
2023-05-05 10:00:00,NA,-3.792,64.404,-6.373,NA
