date,at_pres,at_temp,wl_press,wl_temp,wl_corr
2023-06-08 09:00:00,65.56,6.166,67.736,2.837,2.176
2023-06-08 10:00:00,65.558,7.28,67.923,3.472,2.36499999999999
2023-06-08 11:00:00,65.536,7.582,68.195,3.788,2.65899999999999
2023-06-08 12:00:00,65.569,7.28,68.33,3.367,2.761
2023-06-08 13:00:00,65.558,7.882,68.531,3.261,2.973
2023-06-08 14:00:00,65.58,8.182,68.597,2.73,3.017
2023-06-08 15:00:00,65.591,8.481,68.617,2.41,3.02600000000001
2023-06-08 16:00:00,65.629,8.282,68.585,1.872,2.95599999999999
2023-06-08 17:00:00,65.625,7.582,68.448,1.439,2.82299999999999
2023-06-08 18:00:00,65.669,6.978,68.332,1.221,2.663
2023-06-08 19:00:00,65.641,6.268,68.295,1.112,2.654
2023-06-08 20:00:00,65.61,5.757,68.232,0.893,2.622
2023-06-08 21:00:00,65.608,5.141,68.152,0.784,2.544
2023-06-08 22:00:00,65.585,4.831,68.115,0.674,2.53
2023-06-08 23:00:00,65.568,4.415,68.035,0.563,2.467
2023-06-09 00:00:00,65.563,3.998,67.97,0.563,2.407
2023-06-09 01:00:00,65.523,3.578,67.905,0.563,2.38200000000001
2023-06-09 02:00:00,65.544,3.261,67.879,0.453,2.33500000000001
2023-06-09 03:00:00,65.562,3.155,67.847,0.453,2.285
2023-06-09 04:00:00,65.541,3.472,67.793,0.453,2.25200000000001
2023-06-09 05:00:00,65.547,3.893,67.808,0.563,2.26100000000001
2023-06-09 06:00:00,65.514,4.727,67.912,1.003,2.39800000000001
2023-06-09 07:00:00,65.511,6.064,68.077,1.872,2.566
2023-06-09 08:00:00,65.487,7.481,68.422,2.943,2.935
2023-06-09 09:00:00,65.476,8.68,68.756,3.472,3.28
2023-06-09 10:00:00,65.453,9.275,69.131,3.367,3.678
2023-06-09 11:00:00,65.438,9.768,69.389,2.517,3.95099999999999
2023-06-09 12:00:00,65.44,10.455,69.497,1.98,4.057
2023-06-09 13:00:00,65.437,11.334,69.579,1.872,4.142
2023-06-09 14:00:00,65.414,11.625,69.731,1.872,4.31699999999999
2023-06-09 15:00:00,65.418,11.431,69.696,1.548,4.27799999999999
2023-06-09 16:00:00,65.461,10.748,69.57,1.112,4.10899999999999
2023-06-09 17:00:00,65.467,9.965,69.33,0.784,3.863
2023-06-09 18:00:00,65.479,9.373,69.152,0.674,3.673
2023-06-09 19:00:00,65.469,8.779,68.986,0.563,3.51700000000001
2023-06-09 20:00:00,65.424,8.182,68.845,0.563,3.42099999999999
2023-06-09 21:00:00,65.406,7.682,68.614,0.453,3.208
2023-06-09 22:00:00,65.379,7.28,68.473,0.453,3.09399999999999
2023-06-09 23:00:00,65.353,6.877,68.322,0.453,2.96900000000001
2023-06-10 00:00:00,65.345,6.37,68.117,0.453,2.77200000000001
2023-06-10 01:00:00,65.344,6.064,68.009,0.453,2.66500000000001
2023-06-10 02:00:00,65.35,5.655,67.966,0.453,2.616
2023-06-10 03:00:00,65.358,5.552,67.901,0.453,2.54299999999999
2023-06-10 04:00:00,65.37,5.86,67.847,0.453,2.47699999999999
2023-06-10 05:00:00,65.367,6.37,67.899,0.674,2.532
2023-06-10 06:00:00,65.364,7.179,68.051,1.221,2.687
2023-06-10 07:00:00,65.369,8.182,68.433,2.41,3.06400000000001
2023-06-10 08:00:00,65.341,9.571,68.787,3.155,3.44600000000001
2023-06-10 09:00:00,65.311,9.965,69.06,2.41,3.749
2023-06-10 10:00:00,65.29,10.651,69.48,2.088,4.19
2023-06-10 11:00:00,65.286,10.846,69.346,1.98,4.06
2023-06-10 12:00:00,65.351,10.161,69.227,1.439,3.876
2023-06-10 13:00:00,65.349,9.472,69.142,1.221,3.79299999999999
2023-06-10 14:00:00,65.376,8.978,69.203,1.112,3.827
2023-06-10 15:00:00,65.413,8.779,69.123,1.003,3.71000000000001
2023-06-10 16:00:00,65.417,8.581,69.043,0.893,3.626
2023-06-10 17:00:00,65.383,8.282,68.844,0.784,3.461
2023-06-10 18:00:00,65.339,7.983,68.677,0.674,3.33800000000001
2023-06-10 19:00:00,65.328,7.682,68.536,0.674,3.208
2023-06-10 20:00:00,65.286,7.179,68.392,0.563,3.10599999999999
2023-06-10 21:00:00,65.253,6.877,68.121,0.563,2.86799999999999
2023-06-10 22:00:00,65.215,6.471,67.998,0.453,2.783
2023-06-10 23:00:00,65.14,5.962,67.868,0.453,2.72799999999999
2023-06-11 00:00:00,65.139,5.655,67.739,0.453,2.60000000000001
2023-06-11 01:00:00,65.16,5.347,67.691,0.343,2.53100000000001
2023-06-11 02:00:00,65.174,5.141,67.605,0.343,2.431
2023-06-11 03:00:00,65.201,5.244,67.507,0.343,2.30600000000001
2023-06-11 04:00:00,65.175,5.45,67.479,0.453,2.304
2023-06-11 05:00:00,65.188,6.064,67.451,0.563,2.26299999999999
2023-06-11 06:00:00,65.171,7.079,67.664,1.003,2.49299999999999
2023-06-11 07:00:00,65.179,7.882,68.193,2.088,3.014
2023-06-11 08:00:00,65.131,8.382,68.489,2.195,3.358
2023-06-11 09:00:00,65.112,9.077,68.825,2.195,3.71300000000001
2023-06-11 10:00:00,65.092,9.768,69.047,2.088,3.955
2023-06-11 11:00:00,65.051,9.866,69.143,1.764,4.092
2023-06-11 12:00:00,65.021,9.965,69.156,1.548,4.13500000000001
2023-06-11 13:00:00,64.987,10.259,69.739,1.548,4.75200000000001
2023-06-11 14:00:00,65.072,10.161,69.609,1.003,4.53699999999999
2023-06-11 15:00:00,65.125,9.768,69.421,0.893,4.29600000000001
2023-06-11 16:00:00,65.134,8.779,69.421,0.893,4.28700000000001
2023-06-11 17:00:00,65.187,8.382,69.233,0.784,4.04600000000001
2023-06-11 18:00:00,65.216,7.983,69.023,0.674,3.807
2023-06-11 19:00:00,65.187,7.782,68.677,0.674,3.49000000000001
2023-06-11 20:00:00,65.164,7.481,68.467,0.563,3.303
2023-06-11 21:00:00,65.178,6.674,68.374,0.674,3.196
2023-06-11 22:00:00,65.174,6.268,68.364,0.674,3.19
2023-06-11 23:00:00,65.11,6.064,68.104,0.674,2.994
2023-06-12 00:00:00,65.073,5.962,67.981,0.563,2.908
2023-06-12 01:00:00,65.061,5.655,67.765,0.563,2.70399999999999
2023-06-12 02:00:00,65.071,5.347,67.711,0.563,2.64
2023-06-12 03:00:00,65.064,5.45,67.603,0.563,2.539
2023-06-12 04:00:00,65.09,5.552,67.592,0.563,2.502
2023-06-12 05:00:00,65.129,5.962,67.594,0.893,2.46499999999999
2023-06-12 06:00:00,65.111,6.674,67.88,1.548,2.76899999999999
2023-06-12 07:00:00,65.097,7.481,68.264,2.517,3.167
2023-06-12 08:00:00,65.097,8.382,68.716,2.73,3.619
2023-06-12 09:00:00,65.063,9.275,69.147,2.41,4.084
2023-06-12 10:00:00,65.062,9.571,69.205,1.98,4.143
2023-06-12 11:00:00,65.089,9.077,69.242,1.548,4.15300000000001
2023-06-12 12:00:00,65.053,8.382,68.933,1.112,3.88000000000001
2023-06-12 13:00:00,65.097,8.68,69.041,1.112,3.944
2023-06-12 14:00:00,65.149,8.581,69.004,1.003,3.855
2023-06-12 15:00:00,65.209,8.382,68.87,0.893,3.661
2023-06-12 16:00:00,65.209,7.782,68.729,0.893,3.52
2023-06-12 17:00:00,65.179,7.28,68.519,0.784,3.34
2023-06-12 18:00:00,65.238,7.079,68.407,0.674,3.169
2023-06-12 19:00:00,65.2,6.674,68.175,0.563,2.97499999999999
2023-06-12 20:00:00,65.144,6.37,67.981,0.563,2.83699999999999
2023-06-12 21:00:00,65.106,5.962,67.851,0.563,2.745
2023-06-12 22:00:00,65.079,5.552,67.674,0.453,2.59500000000001
2023-06-12 23:00:00,65.034,5.244,67.523,0.453,2.48899999999999
2023-06-13 00:00:00,65.022,4.934,67.425,0.453,2.40299999999999
2023-06-13 01:00:00,65.024,4.727,67.302,0.343,2.27800000000001
2023-06-13 02:00:00,65.05,4.519,67.259,0.343,2.209
2023-06-13 03:00:00,65.05,4.519,67.237,0.343,2.187
2023-06-13 04:00:00,65.04,4.831,67.172,0.343,2.13199999999999
2023-06-13 05:00:00,65.053,5.45,67.224,0.563,2.17100000000001
2023-06-13 06:00:00,65.033,6.37,67.529,0.893,2.496
2023-06-13 07:00:00,65.031,7.782,68.232,1.98,3.20099999999999
2023-06-13 08:00:00,65.008,8.978,68.956,2.517,3.94800000000001
2023-06-13 09:00:00,64.954,9.965,69.476,2.517,4.52200000000001
2023-06-13 10:00:00,64.92,10.259,69.309,1.872,4.389
2023-06-13 11:00:00,64.943,9.965,69.069,1.548,4.126
2023-06-13 12:00:00,64.876,9.669,69.266,1.33,4.39
2023-06-13 13:00:00,64.982,8.282,69.317,1.003,4.33499999999999
2023-06-13 14:00:00,64.975,7.782,69.053,0.893,4.078
2023-06-13 15:00:00,65.071,7.381,69.021,0.893,3.95
2023-06-13 16:00:00,65.071,7.079,68.833,0.784,3.762
2023-06-13 17:00:00,65.066,6.37,68.584,0.784,3.518
2023-06-13 18:00:00,65.029,6.268,68.418,0.674,3.38900000000001
2023-06-13 19:00:00,65.055,6.064,68.234,0.674,3.17899999999999
2023-06-13 20:00:00,65.062,5.962,68.093,0.674,3.03100000000001
2023-06-13 21:00:00,65.013,5.86,67.92,0.674,2.907
2023-06-13 22:00:00,64.99,5.552,67.769,0.674,2.77900000000001
2023-06-13 23:00:00,64.945,5.244,67.668,0.563,2.72300000000001
2023-06-14 00:00:00,64.929,5.141,67.505,0.563,2.57599999999999
2023-06-14 01:00:00,64.925,5.037,67.43,0.563,2.50500000000001
2023-06-14 02:00:00,64.925,5.037,67.268,0.563,2.343
2023-06-14 03:00:00,64.918,5.141,67.246,0.563,2.32799999999999
2023-06-14 04:00:00,64.934,5.244,67.207,0.674,2.273
2023-06-14 05:00:00,64.919,5.45,67.173,0.893,2.254
2023-06-14 06:00:00,64.909,5.757,67.387,1.112,2.47799999999999
2023-06-14 07:00:00,64.895,6.268,67.562,1.439,2.667
2023-06-14 08:00:00,64.844,6.674,67.953,1.764,3.10900000000001
2023-06-14 09:00:00,64.803,6.775,68.051,1.764,3.248
2023-06-14 10:00:00,64.792,6.775,68.263,1.656,3.471
2023-06-14 11:00:00,64.879,5.552,68.468,1.112,3.589
2023-06-14 12:00:00,64.91,4.934,68.245,0.674,3.33500000000001
2023-06-14 13:00:00,64.876,4.623,68.03,0.453,3.154
2023-06-14 14:00:00,64.894,4.519,68.154,0.563,3.25999999999999
2023-06-14 15:00:00,64.916,4.519,68.184,0.784,3.268
2023-06-14 16:00:00,64.916,4.519,68.158,0.674,3.242
2023-06-14 17:00:00,64.956,4.415,68.126,0.674,3.17
2023-06-14 18:00:00,64.956,4.415,67.981,0.563,3.02499999999999
2023-06-14 19:00:00,64.892,4.207,67.786,0.563,2.89400000000001
2023-06-14 20:00:00,64.844,4.102,67.668,0.563,2.82400000000001
2023-06-14 21:00:00,64.838,3.683,67.559,0.563,2.721
2023-06-14 22:00:00,64.792,3.367,67.447,0.453,2.655
2023-06-14 23:00:00,64.758,3.367,67.36,0.453,2.602
2023-06-15 00:00:00,64.736,3.367,67.285,0.453,2.54899999999999
2023-06-15 01:00:00,64.716,3.155,67.144,0.453,2.42800000000001
2023-06-15 02:00:00,64.69,3.049,67.101,0.453,2.411
2023-06-15 03:00:00,64.719,2.943,67.047,0.453,2.328
2023-06-15 04:00:00,64.75,3.155,67.036,0.453,2.286
2023-06-15 05:00:00,64.758,3.367,67.008,0.563,2.25
2023-06-15 06:00:00,64.76,3.683,66.941,0.784,2.181
2023-06-15 07:00:00,64.752,4.311,66.955,1.112,2.203
2023-06-15 08:00:00,64.739,4.831,66.972,1.548,2.23299999999999
2023-06-15 09:00:00,64.716,5.655,67.041,2.195,2.325
2023-06-15 10:00:00,64.702,6.166,67.241,2.624,2.539
2023-06-15 11:00:00,64.722,6.978,67.459,2.943,2.73700000000001
2023-06-15 12:00:00,64.737,7.079,67.675,2.943,2.938
2023-06-15 13:00:00,64.741,7.179,67.957,2.943,3.21599999999999
2023-06-15 14:00:00,64.767,7.28,67.979,2.41,3.212
2023-06-15 15:00:00,64.807,6.877,67.934,2.088,3.127
2023-06-15 16:00:00,64.874,6.573,67.878,1.764,3.004
2023-06-15 17:00:00,64.997,5.45,67.93,1.439,2.93300000000001
2023-06-15 18:00:00,64.947,4.727,67.711,1.112,2.764
2023-06-15 19:00:00,64.916,4.519,67.67,0.893,2.754
2023-06-15 20:00:00,64.863,4.311,67.525,0.784,2.66200000000001
2023-06-15 21:00:00,64.833,4.102,67.482,0.784,2.649
2023-06-15 22:00:00,64.811,3.578,67.38,0.674,2.56899999999999
2023-06-15 23:00:00,64.817,3.155,67.289,0.563,2.47200000000001
2023-06-16 00:00:00,64.815,2.837,67.203,0.563,2.38800000000001
2023-06-16 01:00:00,64.821,2.73,67.112,0.453,2.291
2023-06-16 02:00:00,64.83,2.41,67.08,0.453,2.25
2023-06-16 03:00:00,64.866,2.195,67.036,0.453,2.17
2023-06-16 04:00:00,64.882,2.303,67.054,0.343,2.172
2023-06-16 05:00:00,64.906,2.624,67.09,0.453,2.184
2023-06-16 06:00:00,64.888,3.261,67.088,0.674,2.19999999999999
2023-06-16 07:00:00,64.884,3.998,67.132,1.221,2.248
2023-06-16 08:00:00,64.877,4.934,67.199,2.088,2.322
2023-06-16 09:00:00,64.887,6.064,67.585,2.837,2.69799999999999
2023-06-16 10:00:00,64.889,6.978,68.18,3.683,3.29100000000001
2023-06-16 11:00:00,64.882,7.983,68.648,3.472,3.76599999999999
2023-06-16 12:00:00,64.852,8.978,68.573,2.943,3.72099999999999
2023-06-16 13:00:00,64.876,9.965,68.64,2.73,3.764
2023-06-16 14:00:00,64.865,9.965,68.978,2.517,4.113
2023-06-16 15:00:00,64.902,9.768,68.87,1.98,3.968
2023-06-16 16:00:00,64.944,9.373,68.701,1.548,3.75699999999999
2023-06-16 17:00:00,64.974,8.978,68.451,1.221,3.47699999999999
2023-06-16 18:00:00,64.978,8.481,68.269,1.003,3.29100000000001
2023-06-16 19:00:00,65.001,7.882,68.15,1.003,3.149
2023-06-16 20:00:00,64.971,7.381,67.983,0.893,3.012
2023-06-16 21:00:00,64.956,6.978,67.854,0.893,2.898
2023-06-16 22:00:00,64.94,6.573,67.72,0.784,2.78
2023-06-16 23:00:00,64.914,6.166,67.612,0.784,2.69799999999999
2023-06-17 00:00:00,64.895,5.962,67.456,0.674,2.56100000000001
2023-06-17 01:00:00,64.92,5.757,67.423,0.674,2.503
2023-06-17 02:00:00,64.93,5.45,67.337,0.674,2.407
2023-06-17 03:00:00,64.949,5.347,67.25,0.674,2.301
2023-06-17 04:00:00,64.953,5.45,67.24,0.674,2.28699999999999
2023-06-17 05:00:00,64.969,5.86,67.281,0.893,2.31200000000001
2023-06-17 06:00:00,64.977,6.37,67.564,1.221,2.58699999999999
2023-06-17 07:00:00,64.997,7.179,68.109,1.872,3.11199999999999
2023-06-17 08:00:00,64.975,7.481,68.135,1.98,3.16000000000001
2023-06-17 09:00:00,65.053,7.481,68.314,1.872,3.261
2023-06-17 10:00:00,64.986,7.481,68.31,1.764,3.324
2023-06-17 11:00:00,64.919,8.382,68.952,2.41,4.033
2023-06-17 12:00:00,64.964,8.382,68.946,1.98,3.982
2023-06-17 13:00:00,64.997,7.481,68.756,1.548,3.759
2023-06-17 14:00:00,65.023,6.978,68.634,1.221,3.611
2023-06-17 15:00:00,65.077,6.37,68.543,1.112,3.46600000000001
2023-06-17 16:00:00,65.096,6.268,68.366,1.003,3.27
2023-06-17 17:00:00,65.106,5.962,68.312,1.003,3.206
2023-06-17 18:00:00,65.132,5.757,68.226,1.003,3.09399999999999
2023-06-17 19:00:00,65.105,5.655,68.091,0.893,2.98599999999999
2023-06-17 20:00:00,65.057,5.552,67.951,0.893,2.89399999999999
2023-06-17 21:00:00,65.082,5.347,67.774,0.784,2.69200000000001
2023-06-17 22:00:00,65.052,5.141,67.666,0.784,2.61399999999999
2023-06-17 23:00:00,65.04,4.831,67.536,0.784,2.496
2023-06-18 00:00:00,65.012,4.415,67.38,0.674,2.36799999999999
2023-06-18 01:00:00,65.033,4.102,67.278,0.563,2.245
2023-06-18 02:00:00,65.024,3.893,67.203,0.563,2.179
2023-06-18 03:00:00,65.031,3.788,67.116,0.563,2.08499999999999
2023-06-18 04:00:00,65.036,3.893,67.095,0.563,2.059
2023-06-18 05:00:00,65.045,4.415,67.132,0.674,2.087
2023-06-18 06:00:00,65.019,5.141,67.372,1.003,2.35299999999999
2023-06-18 07:00:00,65.006,5.962,67.949,1.656,2.943
2023-06-18 08:00:00,65.019,6.877,68.552,2.41,3.533
2023-06-18 09:00:00,64.975,7.782,68.84,2.303,3.86500000000001
2023-06-18 10:00:00,64.948,8.879,68.941,2.41,3.99300000000001
2023-06-18 11:00:00,64.96,8.282,68.678,1.764,3.718
2023-06-18 12:00:00,65.023,6.978,68.494,1.221,3.471
2023-06-18 13:00:00,65.082,5.347,68.398,1.003,3.316
2023-06-18 14:00:00,65.003,6.166,68.336,1.33,3.333
2023-06-18 15:00:00,65.03,6.573,68.319,1.439,3.289
2023-06-18 16:00:00,65.197,5.141,68.386,1.221,3.18899999999999
2023-06-18 17:00:00,65.079,4.415,67.983,0.893,2.90400000000001
2023-06-18 18:00:00,65.119,4.311,67.936,0.784,2.81700000000001
2023-06-18 19:00:00,65.077,4.102,67.812,0.674,2.735
2023-06-18 20:00:00,65.042,3.788,67.646,0.563,2.604
2023-06-18 21:00:00,65.041,3.472,67.581,0.563,2.54000000000001
2023-06-18 22:00:00,64.999,3.261,67.462,0.563,2.46300000000001
2023-06-18 23:00:00,64.957,3.049,67.306,0.453,2.349
2023-06-19 00:00:00,64.915,2.837,67.155,0.453,2.23999999999999
2023-06-19 01:00:00,64.906,2.624,67.112,0.453,2.20599999999999
2023-06-19 02:00:00,64.913,2.517,67.064,0.343,2.151
2023-06-19 03:00:00,64.884,2.624,66.989,0.343,2.105
2023-06-19 04:00:00,64.875,2.943,66.939,0.453,2.06399999999999
2023-06-19 05:00:00,64.899,3.261,66.976,0.563,2.077
2023-06-19 06:00:00,64.884,3.998,66.963,0.784,2.07899999999999
2023-06-19 07:00:00,64.866,4.934,67.067,1.221,2.20099999999999
2023-06-19 08:00:00,64.845,5.552,67.233,1.872,2.38800000000001
2023-06-19 09:00:00,64.886,5.45,67.35,2.088,2.464
2023-06-19 10:00:00,64.946,5.86,67.653,2.088,2.70700000000001
2023-06-19 11:00:00,64.958,4.727,67.702,1.98,2.744
2023-06-19 12:00:00,64.912,5.552,67.709,1.872,2.797
2023-06-19 13:00:00,64.918,6.268,68.029,2.303,3.11099999999999
2023-06-19 14:00:00,64.892,6.775,68.245,2.303,3.35300000000001
2023-06-19 15:00:00,64.9,6.674,68.189,1.98,3.28899999999999
2023-06-19 16:00:00,64.987,5.757,68.036,1.656,3.04900000000001
2023-06-19 17:00:00,64.983,5.655,67.886,1.439,2.90299999999999
2023-06-19 18:00:00,65.046,5.552,67.839,1.33,2.79299999999999
2023-06-19 19:00:00,65.045,5.244,67.726,1.221,2.681
2023-06-19 20:00:00,64.973,4.831,67.549,1.112,2.57600000000001
2023-06-19 21:00:00,64.986,4.311,67.545,1.003,2.559
2023-06-19 22:00:00,64.981,4.207,67.421,0.893,2.44000000000001
2023-06-19 23:00:00,64.953,3.788,67.363,0.784,2.41
2023-06-20 00:00:00,64.912,3.578,67.201,0.784,2.28899999999999
2023-06-20 01:00:00,64.932,3.261,67.164,0.674,2.232
2023-06-20 02:00:00,64.939,3.155,67.142,0.674,2.203
2023-06-20 03:00:00,64.943,3.261,67.099,0.674,2.15600000000001
2023-06-20 04:00:00,64.992,3.367,67.147,0.784,2.155
2023-06-20 05:00:00,64.991,3.893,67.097,0.893,2.10599999999999
2023-06-20 06:00:00,64.97,4.207,67.084,1.112,2.114
2023-06-20 07:00:00,65.005,4.519,67.162,1.439,2.15700000000001
2023-06-20 08:00:00,65.029,4.831,67.236,1.656,2.20700000000001
2023-06-20 09:00:00,64.979,5.552,67.331,1.872,2.352
2023-06-20 10:00:00,64.973,5.962,67.57,2.195,2.59699999999999
2023-06-20 11:00:00,64.982,6.775,67.769,2.303,2.78700000000001
2023-06-20 12:00:00,64.967,7.582,68.113,2.517,3.146
2023-06-20 13:00:00,64.989,7.28,68.141,2.41,3.152
2023-06-20 14:00:00,65.023,6.978,68.1,2.195,3.077
2023-06-20 15:00:00,65.119,5.141,68.005,1.98,2.886
2023-06-20 16:00:00,65.129,4.831,67.765,1.656,2.636
2023-06-20 17:00:00,65.155,4.934,67.642,1.548,2.48699999999999
2023-06-20 18:00:00,65.147,4.727,67.579,1.33,2.43199999999999
2023-06-20 19:00:00,65.183,4.519,67.467,1.221,2.28399999999999
2023-06-20 20:00:00,65.137,4.207,67.387,1.112,2.25
2023-06-20 21:00:00,65.107,3.998,67.274,1.003,2.167
2023-06-20 22:00:00,65.083,3.683,67.188,1.003,2.105
2023-06-20 23:00:00,65.065,3.788,67.119,0.893,2.054
2023-06-21 00:00:00,65.038,3.683,67.076,0.893,2.038
2023-06-21 01:00:00,65.072,3.683,67.071,0.784,1.999
2023-06-21 02:00:00,65.143,3.261,67.071,0.784,1.928
2023-06-21 03:00:00,65.11,3.261,67.028,0.784,1.91800000000001
2023-06-21 04:00:00,65.134,3.578,67.006,0.784,1.872
2023-06-21 05:00:00,65.133,4.102,67.022,0.893,1.88900000000001
2023-06-21 06:00:00,65.118,4.831,67.045,1.221,1.92700000000001
2023-06-21 07:00:00,65.106,5.962,67.571,1.656,2.465
2023-06-21 08:00:00,65.188,6.064,68.109,2.41,2.92099999999999
2023-06-21 09:00:00,65.108,5.141,67.877,2.303,2.76899999999999
2023-06-21 10:00:00,65.197,5.141,68.252,2.195,3.05499999999999
2023-06-21 11:00:00,65.12,5.45,67.832,1.98,2.71199999999999
2023-06-21 12:00:00,65.081,6.166,68.271,2.41,3.19
2023-06-21 13:00:00,65.03,7.179,68.394,2.517,3.364
2023-06-21 14:00:00,65.038,7.682,68.472,2.303,3.434
2023-06-21 15:00:00,65.06,7.983,68.63,2.195,3.56999999999999
2023-06-21 16:00:00,65.094,7.381,68.407,1.764,3.313
2023-06-21 17:00:00,65.123,6.978,68.15,1.548,3.027
2023-06-21 18:00:00,65.244,6.37,68.135,1.439,2.89100000000001
2023-06-21 19:00:00,65.287,5.45,68.012,1.33,2.72499999999999
2023-06-21 20:00:00,65.241,5.141,67.878,1.221,2.637
2023-06-21 21:00:00,65.218,4.831,67.759,1.221,2.541
2023-06-21 22:00:00,65.165,4.623,67.614,1.112,2.449
2023-06-21 23:00:00,65.13,4.311,67.437,1.003,2.307
2023-06-22 00:00:00,65.141,4.311,67.389,0.893,2.24799999999999
2023-06-22 01:00:00,65.147,3.893,67.313,0.893,2.166
2023-06-22 02:00:00,65.176,3.788,67.255,0.784,2.07899999999999
2023-06-22 03:00:00,65.161,3.683,67.201,0.784,2.03999999999999
2023-06-22 04:00:00,65.184,3.998,67.179,0.784,1.995
2023-06-22 05:00:00,65.191,4.727,67.194,0.893,2.003
2023-06-22 06:00:00,65.175,5.45,67.456,1.221,2.28100000000001
2023-06-22 07:00:00,65.129,6.268,68.157,1.98,3.02799999999999
2023-06-22 08:00:00,65.16,7.381,68.582,2.624,3.422
2023-06-22 09:00:00,65.123,8.481,68.474,2.624,3.351
2023-06-22 10:00:00,65.096,9.571,68.774,2.837,3.678
2023-06-22 11:00:00,65.227,8.581,68.617,2.41,3.39
2023-06-22 12:00:00,65.171,8.879,68.58,2.303,3.40899999999999
2023-06-22 13:00:00,65.115,9.472,68.963,2.41,3.848
2023-06-22 14:00:00,65.119,8.978,69.004,2.088,3.88500000000001
2023-06-22 15:00:00,65.194,7.682,68.684,1.656,3.48999999999999
2023-06-22 16:00:00,65.313,7.28,68.535,1.439,3.22199999999999
2023-06-22 17:00:00,65.308,6.877,68.412,1.33,3.104
2023-06-22 18:00:00,65.244,6.37,68.126,1.221,2.88200000000001
2023-06-22 19:00:00,65.222,6.064,67.992,1.112,2.77000000000001
2023-06-22 20:00:00,65.29,5.244,68.003,1.112,2.71299999999999
2023-06-22 21:00:00,65.29,5.244,67.826,1.003,2.53599999999999
2023-06-22 22:00:00,65.248,5.037,67.739,1.003,2.491
2023-06-22 23:00:00,65.236,4.727,67.616,0.893,2.38
2023-06-23 00:00:00,65.23,4.311,67.486,0.893,2.256
2023-06-23 01:00:00,65.258,3.893,67.417,0.784,2.15900000000001
2023-06-23 02:00:00,65.214,3.893,67.331,0.784,2.117
2023-06-23 03:00:00,65.229,3.998,67.287,0.784,2.05800000000001
2023-06-23 04:00:00,65.249,4.207,67.277,0.784,2.02800000000001
2023-06-23 05:00:00,65.255,4.934,67.227,0.893,1.97200000000001
2023-06-23 06:00:00,65.254,5.757,67.294,1.221,2.03999999999999
2023-06-23 07:00:00,65.267,6.674,67.534,1.548,2.26700000000001
2023-06-23 08:00:00,65.239,7.682,68.1,2.195,2.86099999999999
2023-06-23 09:00:00,65.272,7.682,68.383,2.517,3.11099999999999
2023-06-23 10:00:00,65.227,7.983,68.632,2.517,3.405
2023-06-23 11:00:00,65.235,7.28,68.63,2.195,3.395
2023-06-23 12:00:00,65.179,7.882,68.734,2.088,3.55499999999999
2023-06-23 13:00:00,65.235,7.882,68.946,1.98,3.711
2023-06-23 14:00:00,65.22,8.382,68.892,1.98,3.672
2023-06-23 15:00:00,65.291,8.182,68.818,1.764,3.527
2023-06-23 16:00:00,65.291,7.882,68.673,1.656,3.38200000000001
2023-06-23 17:00:00,65.287,7.481,68.362,1.439,3.07499999999999
2023-06-23 18:00:00,65.227,7.079,68.17,1.221,2.943
2023-06-23 19:00:00,65.204,6.471,67.992,1.112,2.78800000000001
2023-06-23 20:00:00,65.177,6.064,67.858,1.003,2.681
2023-06-23 21:00:00,65.183,5.655,67.767,0.893,2.58399999999999
2023-06-23 22:00:00,65.194,5.347,67.627,0.893,2.43299999999999
2023-06-23 23:00:00,65.148,5.037,67.417,0.784,2.26900000000001
2023-06-24 00:00:00,65.125,4.727,67.309,0.784,2.184
2023-06-24 01:00:00,65.091,4.727,67.201,0.784,2.11
2023-06-24 02:00:00,65.113,4.727,67.179,0.784,2.066
2023-06-24 03:00:00,65.134,4.415,67.136,0.784,2.002
2023-06-24 04:00:00,65.147,4.727,67.125,0.784,1.97799999999999
2023-06-24 05:00:00,65.19,5.244,67.108,0.893,1.91800000000001
2023-06-24 06:00:00,65.14,5.962,67.402,1.221,2.262
2023-06-24 07:00:00,65.156,6.674,68.271,1.872,3.11499999999999
2023-06-24 08:00:00,65.149,7.079,68.355,2.088,3.206
2023-06-24 09:00:00,65.172,7.381,68.36,2.195,3.188
2023-06-24 10:00:00,65.172,7.983,68.505,2.303,3.333
2023-06-24 11:00:00,65.168,7.882,68.537,2.303,3.369
2023-06-24 12:00:00,65.141,8.978,69.248,2.517,4.107
2023-06-24 13:00:00,65.156,9.077,69.229,2.303,4.07299999999999
2023-06-24 14:00:00,65.16,8.581,68.892,1.98,3.732
2023-06-24 15:00:00,65.235,7.882,68.619,1.656,3.384
2023-06-24 16:00:00,65.231,7.782,68.373,1.439,3.14200000000001
2023-06-24 17:00:00,65.213,7.582,68.195,1.33,2.982
2023-06-24 18:00:00,65.194,7.079,67.964,1.221,2.77
2023-06-24 19:00:00,65.141,6.573,67.733,1.112,2.592
2023-06-24 20:00:00,65.14,5.962,67.62,1.003,2.48
2023-06-24 21:00:00,65.115,5.037,67.411,0.893,2.29600000000001
2023-06-24 22:00:00,65.116,4.519,67.298,0.784,2.182
2023-06-24 23:00:00,65.086,4.311,67.19,0.784,2.104
2023-06-25 00:00:00,65.066,4.102,67.056,0.674,1.98999999999999
